"idhod","hodnota","stapro_kod","ekakocd_cis","ekakocd_kod","pvdom_cis","pvdom_kod","rok","uzemi_cis","uzemi_kod","stapro_txt","ekakocd_txt","pvdom_txt"
"1433368112","117493","8618","221","11",,,"2016","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1433373475","159131","8618","220","14",,,"2016","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1433377838","91138","8618","221","4",,,"2016","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1433369565","224133","8618","221","5",,,"2016","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1433372856","223509","8618","221","6",,,"2016","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1433373708","202861","8618",,,,,"2016","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
"1433368114","121659","8618","221","11",,,"2018","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1433373477","174766","8618","220","14",,,"2018","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1433377840","110601","8618","221","4",,,"2018","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1433369567","259058","8618","221","5",,,"2018","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1433372858","256368","8618","221","6",,,"2018","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1433372889","232941","8618",,,,,"2018","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
"1433368115","127509","8618","221","11",,,"2019","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1433373478","188387","8618","220","14",,,"2019","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1433377841","99698","8618","221","4",,,"2019","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1433369568","278313","8618","221","5",,,"2019","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1433372859","278164","8618","221","6",,,"2019","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1433372890","252041","8618",,,,,"2019","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
"1433368113","107863","8618","221","11",,,"2017","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1433373476","166422","8618","220","14",,,"2017","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1433377839","99301","8618","221","4",,,"2017","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1433369566","235643","8618","221","5",,,"2017","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1433372857","239755","8618","221","6",,,"2017","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1433372888","216510","8618",,,,,"2017","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
"1433367938","104388","8618","221","4",,,"2020","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1433369614","122913","8618","221","11",,,"2020","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1433370304","297824","8618","221","5",,,"2020","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1433372891","264254","8618",,,,,"2020","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
"1433377354","206272","8618","220","14",,,"2020","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1433373628","289388","8618","221","6",,,"2020","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1433367939","119652","8618","221","4",,,"2021","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1433369615","125208","8618","221","11",,,"2021","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1433370305","304406","8618","221","5",,,"2021","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1433372892","278359","8618",,,,,"2021","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
"1433377355","214110","8618","220","14",,,"2021","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1433373629","307570","8618","221","6",,,"2021","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1441283399","260734","8618","220","14",,,"2023","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1441283472","105570","8618","221","4",,,"2023","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1441283545","129746","8618","221","11",,,"2023","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1441283254","359133","8618","221","5",,,"2023","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1441283297","320900","8618",,,,,"2023","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
"1441283351","343018","8618","221","6",,,"2023","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1433367940","102895","8618","221","4",,,"2022","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1433373257","351135","8618","221","5",,,"2022","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1433369616","113043","8618","221","11",,,"2022","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1433372893","299126","8618",,,,,"2022","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
"1433377356","226075","8618","220","14",,,"2022","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1433373630","320823","8618","221","6",,,"2022","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1433374422","154849","8620",,,,,"2014","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1433368160","102943","8620","221","11",,,"2014","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433367941","75079","8620","221","4",,,"2014","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1433373258","168387","8620","221","5",,,"2014","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1433371293","164457","8620","221","6",,,"2014","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1433373508","141739","8620","220","14",,,"2014","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
"1433374423","161795","8620",,,,,"2015","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1433368161","101024","8620","221","11",,,"2015","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433367942","77308","8620","221","4",,,"2015","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1433373259","181533","8620","221","5",,,"2015","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1433371294","170690","8620","221","6",,,"2015","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1433373509","146103","8620","220","14",,,"2015","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
"1433374424","168926","8620",,,,,"2016","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1433368883","108588","8620","221","11",,,"2016","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433368704","83010","8620","221","4",,,"2016","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1433371295","177436","8620","221","6",,,"2016","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1433375546","188928","8620","221","5",,,"2016","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1433373510","150024","8620","220","14",,,"2016","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
"1433368885","114054","8620","221","11",,,"2018","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433371354","191470","8620",,,,,"2018","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1433369428","99726","8620","221","4",,,"2018","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1433372064","200769","8620","221","6",,,"2018","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1433375548","216554","8620","221","5",,,"2018","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1433373512","163889","8620","220","14",,,"2018","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
"1433368100","119108","8620","221","11",,,"2019","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433367974","91842","8620","221","4",,,"2019","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1433371355","206032","8620",,,,,"2019","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1433372065","216446","8620","221","6",,,"2019","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1433375549","231442","8620","221","5",,,"2019","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1433377379","176445","8620","220","14",,,"2019","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
"1433368884","100064","8620","221","11",,,"2017","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433368705","90716","8620","221","4",,,"2017","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1433371353","178837","8620",,,,,"2017","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1433371296","188899","8620","221","6",,,"2017","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1433375547","197225","8620","221","5",,,"2017","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1433373511","156112","8620","220","14",,,"2017","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
"1433368101","115939","8620","221","11",,,"2020","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433367975","96048","8620","221","4",,,"2020","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1433371356","216114","8620",,,,,"2020","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1433372066","224441","8620","221","6",,,"2020","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1433375550","246429","8620","221","5",,,"2020","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1433377380","193739","8620","220","14",,,"2020","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
"1433368102","118885","8620","221","11",,,"2021","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433368721","109668","8620","221","4",,,"2021","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1433371357","236644","8620",,,,,"2021","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1433374824","257184","8620","221","5",,,"2021","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1433372067","252975","8620","221","6",,,"2021","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1433377381","202099","8620","220","14",,,"2021","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
"1441283192","273361","8620",,,,,"2023","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1441283193","282872","8620","221","6",,,"2023","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1441283196","303691","8620","221","5",,,"2023","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1441283197","249566","8620","220","14",,,"2023","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
"1441283198","100525","8620","221","4",,,"2023","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1441283199","123707","8620","221","11",,,"2023","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433368103","110121","8620","221","11",,,"2022","97","19","Průměrné disponibilní čisté příjmy domácností","Ostatní domácnosti",
"1433368722","96489","8620","221","4",,,"2022","97","19","Průměrné disponibilní čisté příjmy domácností","Nezaměstnaní",
"1433370552","265891","8620","221","6",,,"2022","97","19","Průměrné disponibilní čisté příjmy domácností","Zaměstnanci",
"1433371358","255118","8620",,,,,"2022","97","19","Průměrné disponibilní čisté příjmy domácností","Domácnosti celkem",
"1433374825","296387","8620","221","5",,,"2022","97","19","Průměrné disponibilní čisté příjmy domácností","Samostatně činní",
"1433377382","216817","8620","220","14",,,"2022","97","19","Průměrné disponibilní čisté příjmy domácností","Důchodci",
