order,category,category_reason,relevance_pro_ikz,relevance_rank,dataset_id,dataset_title,rodina_datasetu,hlavni_skupina,detailni_skupina,uzemni_uroven,zdroj_typ,status,source_kind,source_code,source_title,selected_file,selected_sheet,selected_format,row_count,column_count,time_columns,years_min,years_max,years_count,years_sample,years_source,has_target_years,target_years_present,target_years_missing,has_primary_key,primary_key_column,primary_key_kind,primary_key_note,start_catalog,end_catalog,periodicita_text,head_csv,tail_csv,metadata_json,page,error,territorial_scope,territorial_scope_label,territorial_rank,territorial_evidence,family_sort_key,variant_year
235,D,nesplňuje podmínky A/B/C,jádrová pro IKŽ,0,sldb2021_vyjizdka_vsichni_cil_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání a školy podle cílového území a pohlaví,Sčítání 2021 - Vyjíždějící do zaměstnání a školy podle cílového území a pohlaví,"Práce, příjmy a ekonomika",školy a školská infrastruktura,více úrovní (census),Sčítání 2021,OK_LKOD,LKOD,resource#1,{'cs': 'Vyjíždějící do zaměstnání a školy podle cílového území a pohlaví'},ds_sldb2021_vyjizdka_vsichni_cil_pohlavi.csv,,csv,300448.0,20.0,"sldb_rok, sldb_datum",2021.0,2021.0,1,2021,data_columns,False,,"2023, 2024",False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2021-03-26 00:00:00,2021-03-26 00:00:00,jednorázové / snapshot,previews\D_sldb2021_vyjizdka_vsichni_cil_pohlavi_Scitani_2021_-_Vyjizdejici_do_zamestnani_a_skoly_podle_cilov_head.csv,previews\D_sldb2021_vyjizdka_vsichni_cil_pohlavi_Scitani_2021_-_Vyjizdejici_do_zamestnani_a_skoly_podle_cilov_tail.csv,previews\D_sldb2021_vyjizdka_vsichni_cil_pohlavi_Scitani_2021_-_Vyjizdejici_do_zamestnani_a_skoly_podle_cilov_meta.json,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,roky načteny z celého souboru po chunkách | dataset obsahuje jediný rok 2021 v intervalu 2020-2023; head/tail jsou z celého datasetu,vice_urovni,více úrovní / smíšené,70,text hint: více úrovní (census),scitanivyjizdejicidozamestnaniaskolypodlecilovehouzemiapohlavi,2021
236,D,nesplňuje podmínky A/B/C,jádrová pro IKŽ,0,sldb2021_vyjizdka_pracoviste_cil_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání podle cílového území a pohlaví,Sčítání 2021 - Vyjíždějící do zaměstnání podle cílového území a pohlaví,"Práce, příjmy a ekonomika",ostatní,více úrovní (census),Sčítání 2021,OK_LKOD,LKOD,resource#1,{'cs': 'Vyjíždějící do zaměstnání podle cílového území a pohlaví'},ds_sldb2021_vyjizdka_pracoviste_cil_pohlavi.csv,,csv,300448.0,20.0,"sldb_rok, sldb_datum",2021.0,2021.0,1,2021,data_columns,False,,"2023, 2024",False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2021-03-26 00:00:00,2021-03-26 00:00:00,jednorázové / snapshot,previews\D_sldb2021_vyjizdka_pracoviste_cil_pohlavi_Scitani_2021_-_Vyjizdejici_do_zamestnani_podle_ciloveho_uzem_head.csv,previews\D_sldb2021_vyjizdka_pracoviste_cil_pohlavi_Scitani_2021_-_Vyjizdejici_do_zamestnani_podle_ciloveho_uzem_tail.csv,previews\D_sldb2021_vyjizdka_pracoviste_cil_pohlavi_Scitani_2021_-_Vyjizdejici_do_zamestnani_podle_ciloveho_uzem_meta.json,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,roky načteny z celého souboru po chunkách | dataset obsahuje jediný rok 2021 v intervalu 2020-2023; head/tail jsou z celého datasetu,vice_urovni,více úrovní / smíšené,70,text hint: více úrovní (census),scitanivyjizdejicidozamestnanipodlecilovehouzemiapohlavi,2021
237,D,nesplňuje podmínky A/B/C,jádrová pro IKŽ,0,sldb2021_vyjizdka_skola_cil_pohlavi,Sčítání 2021 - Vyjíždějící do školy podle cílového území a pohlaví,Sčítání 2021 - Vyjíždějící do školy podle cílového území a pohlaví,"Vzdělávání, domácnosti a digitální vybavenost",školy a školská infrastruktura,více úrovní (census),Sčítání 2021,OK_LKOD,LKOD,resource#1,{'cs': 'Vyjíždějící do školy podle cílového území a pohlaví'},ds_sldb2021_vyjizdka_skola_cil_pohlavi.csv,,csv,300448.0,20.0,"sldb_rok, sldb_datum",2021.0,2021.0,1,2021,data_columns,False,,"2023, 2024",False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2021-03-26 00:00:00,2021-03-26 00:00:00,jednorázové / snapshot,previews\D_sldb2021_vyjizdka_skola_cil_pohlavi_Scitani_2021_-_Vyjizdejici_do_skoly_podle_ciloveho_uzemi_a_p_head.csv,previews\D_sldb2021_vyjizdka_skola_cil_pohlavi_Scitani_2021_-_Vyjizdejici_do_skoly_podle_ciloveho_uzemi_a_p_tail.csv,previews\D_sldb2021_vyjizdka_skola_cil_pohlavi_Scitani_2021_-_Vyjizdejici_do_skoly_podle_ciloveho_uzemi_a_p_meta.json,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,roky načteny z celého souboru po chunkách | dataset obsahuje jediný rok 2021 v intervalu 2020-2023; head/tail jsou z celého datasetu,vice_urovni,více úrovní / smíšené,70,text hint: více úrovní (census),scitanivyjizdejicidoskolypodlecilovehouzemiapohlavi,2021
238,C,"má primary key, ale neobsahuje cílové roky (data)",jádrová pro IKŽ,0,sldb2021_domy_obydlen_druh,Sčítání 2021 - Domy podle obydlenosti a druhu domu,Sčítání 2021 - Domy podle obydlenosti a druhu domu,Bydlení a technická infrastruktura,domy a technické vybavení,více úrovní (census),Sčítání 2021,OK_LKOD,LKOD,resource#1,{'cs': 'Domy podle obydlenosti a druhu domu'},ds_sldb2021_domy_obydlen_druh.csv,,csv,1002297.0,16.0,"sldb_rok, sldb_datum",2021.0,2021.0,1,2021,data_columns,False,,"2023, 2024",True,uzemi_cis,equivalent,"územní kód použitelný jako obecní ekvivalent (sample_contains_municipality_columns, sample_uzemityp_only_submunicipal); v head preview se hodnoty opakují (odhad duplicity 80%)",2021-03-26 00:00:00,2021-03-26 00:00:00,jednorázové / snapshot,previews\C_sldb2021_domy_obydlen_druh_Scitani_2021_-_Domy_podle_obydlenosti_a_druhu_domu_head.csv,previews\C_sldb2021_domy_obydlen_druh_Scitani_2021_-_Domy_podle_obydlenosti_a_druhu_domu_tail.csv,previews\C_sldb2021_domy_obydlen_druh_Scitani_2021_-_Domy_podle_obydlenosti_a_druhu_domu_meta.json,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,roky načteny z celého souboru po chunkách | dataset obsahuje jediný rok 2021 v intervalu 2020-2023; head/tail jsou z celého datasetu,podobecni,podobecní úroveň,80,uzemi_typ/vuzemi_typ: castobce,scitanidomypodleobydlenostiadruhudomu,2021
239,C,"má primary key, ale neobsahuje cílové roky (data)",jádrová pro IKŽ,0,sldb2021_obyv_byt_cob_zsj,"Sčítání 2021 - Počet obyvatel a počet obydlených bytů za části obce, části obce - díl, ZSJ, ZDJ - díl,","Sčítání 2021 - Počet obyvatel a počet obydlených bytů za části obce, části obce - díl, ZSJ, ZDJ - díl,",Demografie a populace,základní lokální přehled obyvatel a bydlení,podobecní úroveň (část obce/ZSJ),Sčítání 2021,OK_LKOD,LKOD,resource#1,"{'cs': 'Počet obyvatel a počet obydlených bytů za části obce, části obce - díl, ZSJ, ZDJ - díl'}",ds_sldb2021_obyv_byt_cob_zsj.csv,,csv,156388.0,10.0,"sldb_rok, sldb_datum",2021.0,2021.0,1,2021,data_columns,False,,"2023, 2024",True,uzemi_cis,equivalent,"územní kód použitelný jako obecní ekvivalent (catalog_hints_obec, catalog_hints_non_obec, uzemni_uroven_obec, uzemni_uroven_submunicipal, sample_contains_municipality_columns, sample_uzemityp_only_submunicipal); v head preview se hodnoty opakují (odhad duplicity 80%)",2021-03-26 00:00:00,2021-03-26 00:00:00,jednorázové / snapshot,previews\C_sldb2021_obyv_byt_cob_zsj_Scitani_2021_-_Pocet_obyvatel_a_pocet_obydlenych_bytu_za_cas_head.csv,previews\C_sldb2021_obyv_byt_cob_zsj_Scitani_2021_-_Pocet_obyvatel_a_pocet_obydlenych_bytu_za_cas_tail.csv,previews\C_sldb2021_obyv_byt_cob_zsj_Scitani_2021_-_Pocet_obyvatel_a_pocet_obydlenych_bytu_za_cas_meta.json,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,roky načteny z celého souboru po chunkách | dataset obsahuje jediný rok 2021 v intervalu 2020-2023; head/tail jsou z celého datasetu,podobecni,podobecní úroveň,80,text hint: podobecní úroveň (část obce/ZSJ),scitanipocetobyvatelapocetobydlenychbytuzacastiobcecastiobcedilzsjzdjdil,2021
240,D,nesplňuje podmínky A/B/C,jádrová pro IKŽ,0,db_krok_data_2020,Databáze KROK - data 2020,Databáze KROK - data,Průřezové datové balíky,KROK – průřezová databanka,nespecifikováno / mix,databanka ČSÚ / agregovaný balík,OK_LKOD,LKOD,resource#1,{'cs': 'Data roku 2020 v CSV formátu'},ds_db_krok_data_2020.csv,,csv,182786.0,4.0,rok,2020.0,2020.0,1,2020,data_columns,False,,"2023, 2024",False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2023-03-01 00:00:00,,jednorázové / snapshot,previews\D_db_krok_data_2020_Databaze_KROK_-_data_2020_head.csv,previews\D_db_krok_data_2020_Databaze_KROK_-_data_2020_tail.csv,previews\D_db_krok_data_2020_Databaze_KROK_-_data_2020_meta.json,https://www.czso.cz/csu/czso/databaze-krok-otevrena-data-dokumentace,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | dataset obsahuje jediný rok 2020 v intervalu 2020-2023; head/tail jsou z celého datasetu",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,databazekrokdata,2020
241,D,nesplňuje podmínky A/B/C,jádrová pro IKŽ,0,db_krok_data_2021,Databáze KROK - data 2021,Databáze KROK - data,Průřezové datové balíky,KROK – průřezová databanka,nespecifikováno / mix,databanka ČSÚ / agregovaný balík,OK_LKOD,LKOD,resource#1,{'cs': 'Data roku 2021 v CSV formátu'},ds_db_krok_data_2021.csv,,csv,210342.0,4.0,rok,2021.0,2021.0,1,2021,data_columns,False,,"2023, 2024",False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2023-03-01 00:00:00,,jednorázové / snapshot,previews\D_db_krok_data_2021_Databaze_KROK_-_data_2021_head.csv,previews\D_db_krok_data_2021_Databaze_KROK_-_data_2021_tail.csv,previews\D_db_krok_data_2021_Databaze_KROK_-_data_2021_meta.json,https://www.czso.cz/csu/czso/databaze-krok-otevrena-data-dokumentace,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | dataset obsahuje jediný rok 2021 v intervalu 2020-2023; head/tail jsou z celého datasetu",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,databazekrokdata,2021
242,D,nesplňuje podmínky A/B/C,jádrová pro IKŽ,0,db_mos_data_2020,Databáze MOS - data 2020,Databáze MOS - data,Průřezové datové balíky,MOS – průřezová databanka,nespecifikováno / mix,databanka ČSÚ / agregovaný balík,OK_LKOD,LKOD,resource#1,{'cs': 'Data roku 2020 v CSV formátu'},ds_db_mos_data_2020.csv,,csv,1566632.0,4.0,rok,2020.0,2020.0,1,2020,data_columns,False,,"2023, 2024",False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2023-03-01 00:00:00,,jednorázové / snapshot,previews\D_db_mos_data_2020_Databaze_MOS_-_data_2020_head.csv,previews\D_db_mos_data_2020_Databaze_MOS_-_data_2020_tail.csv,previews\D_db_mos_data_2020_Databaze_MOS_-_data_2020_meta.json,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | dataset obsahuje jediný rok 2020 v intervalu 2020-2023; head/tail jsou z celého datasetu",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,databazemosdata,2020
243,D,nesplňuje podmínky A/B/C,jádrová pro IKŽ,0,db_mos_data_2021,Databáze MOS - data 2021,Databáze MOS - data,Průřezové datové balíky,MOS – průřezová databanka,nespecifikováno / mix,databanka ČSÚ / agregovaný balík,OK_LKOD,LKOD,resource#1,{'cs': 'Data roku 2021 v CSV formátu'},ds_db_mos_data_2021.csv,,csv,2206807.0,4.0,rok,2021.0,2021.0,1,2021,data_columns,False,,"2023, 2024",False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2023-03-01 00:00:00,,jednorázové / snapshot,previews\D_db_mos_data_2021_Databaze_MOS_-_data_2021_head.csv,previews\D_db_mos_data_2021_Databaze_MOS_-_data_2021_tail.csv,previews\D_db_mos_data_2021_Databaze_MOS_-_data_2021_meta.json,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | dataset obsahuje jediný rok 2021 v intervalu 2020-2023; head/tail jsou z celého datasetu",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,databazemosdata,2021
244,D,nesplňuje podmínky A/B/C,volitelná / specializovaná,2,ep2024eprkl,Volby do Evropského parlamentu 2024 - registr kandidátních listin,Volby do Evropského parlamentu 2024 - registr kandidátních listin,Volby a občanská angažovanost,kandidáti a kandidátní listiny,nespecifikováno / mix,volební data,OK_LKOD,LKOD,resource#2,{'cs': 'Registr v CSV souboru'},ds_ep2024eprkl.csv,,csv,30.0,13.0,,,,0,,,False,2024,2023,False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2024-06-07 00:00:00,2024-06-08 00:00:00,volební cyklus / průběžně v době voleb,previews\D_ep2024eprkl_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatnich_l_head.csv,previews\D_ep2024eprkl_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatnich_l_tail.csv,previews\D_ep2024eprkl_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatnich_l_meta.json,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | head/tail zůstaly nefiltrované: nebyl nalezen spolehlivý řádkový časový sloupec",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,volbydoevropskehoparlamenturegistrkandidatnichlistin,2024
245,D,nesplňuje podmínky A/B/C,volitelná / specializovaná,2,ep2024eprkl,Volby do Evropského parlamentu 2024 - registr kandidátních listin,Volby do Evropského parlamentu 2024 - registr kandidátních listin,Volby a občanská angažovanost,kandidáti a kandidátní listiny,nespecifikováno / mix,volební data,OK_LKOD,LKOD,resource#2,{'cs': 'Registr v CSV souboru'},ds_ep2024eprkl.csv,,csv,30.0,13.0,,,,0,,,False,2024,2023,False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2024-06-07 00:00:00,2024-06-08 00:00:00,volební cyklus / průběžně v době voleb,previews\D_ep2024eprkl_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatnich_l_head.csv,previews\D_ep2024eprkl_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatnich_l_tail.csv,previews\D_ep2024eprkl_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatnich_l_meta.json,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | head/tail zůstaly nefiltrované: nebyl nalezen spolehlivý řádkový časový sloupec",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,volbydoevropskehoparlamenturegistrkandidatnichlistin,2024
246,D,nesplňuje podmínky A/B/C,volitelná / specializovaná,2,ep2024eprk,Volby do Evropského parlamentu 2024 - registr kandidátů,Volby do Evropského parlamentu 2024 - registr kandidátů,Volby a občanská angažovanost,kandidáti a kandidátní listiny,nespecifikováno / mix,volební data,OK_LKOD,LKOD,resource#2,{'cs': 'Registr v CSV souboru'},ds_ep2024eprk.csv,,csv,675.0,19.0,,,,0,,,False,2024,2023,False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2024-06-07 00:00:00,2024-06-08 00:00:00,volební cyklus / průběžně v době voleb,previews\D_ep2024eprk_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatu_head.csv,previews\D_ep2024eprk_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatu_tail.csv,previews\D_ep2024eprk_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatu_meta.json,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | head/tail zůstaly nefiltrované: nebyl nalezen spolehlivý řádkový časový sloupec",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,volbydoevropskehoparlamenturegistrkandidatu,2024
247,D,nesplňuje podmínky A/B/C,volitelná / specializovaná,2,ep2024eprk,Volby do Evropského parlamentu 2024 - registr kandidátů,Volby do Evropského parlamentu 2024 - registr kandidátů,Volby a občanská angažovanost,kandidáti a kandidátní listiny,nespecifikováno / mix,volební data,OK_LKOD,LKOD,resource#2,{'cs': 'Registr v CSV souboru'},ds_ep2024eprk.csv,,csv,675.0,19.0,,,,0,,,False,2024,2023,False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2024-06-07 00:00:00,2024-06-08 00:00:00,volební cyklus / průběžně v době voleb,previews\D_ep2024eprk_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatu_head.csv,previews\D_ep2024eprk_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatu_tail.csv,previews\D_ep2024eprk_Volby_do_Evropskeho_parlamentu_2024_-_registr_kandidatu_meta.json,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | head/tail zůstaly nefiltrované: nebyl nalezen spolehlivý řádkový časový sloupec",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,volbydoevropskehoparlamenturegistrkandidatu,2024
248,D,nesplňuje podmínky A/B/C,volitelná / specializovaná,2,ep2024eprklsloz,Volby do Evropského parlamentu 2024 - složení kandidátních listin,Volby do Evropského parlamentu 2024 - složení kandidátních listin,Volby a občanská angažovanost,kandidáti a kandidátní listiny,nespecifikováno / mix,volební data,OK_LKOD,LKOD,resource#2,{'cs': 'Registr v CSV souboru'},ds_ep2024eprklsloz.csv,,csv,48.0,3.0,,,,0,,,False,2024,2023,False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2024-06-07 00:00:00,2024-06-08 00:00:00,volební cyklus / průběžně v době voleb,previews\D_ep2024eprklsloz_Volby_do_Evropskeho_parlamentu_2024_-_slozeni_kandidatnich_l_head.csv,previews\D_ep2024eprklsloz_Volby_do_Evropskeho_parlamentu_2024_-_slozeni_kandidatnich_l_tail.csv,previews\D_ep2024eprklsloz_Volby_do_Evropskeho_parlamentu_2024_-_slozeni_kandidatnich_l_meta.json,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | head/tail zůstaly nefiltrované: nebyl nalezen spolehlivý řádkový časový sloupec",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,volbydoevropskehoparlamentuslozenikandidatnichlistin,2024
249,D,nesplňuje podmínky A/B/C,volitelná / specializovaná,2,ep2024eprklsloz,Volby do Evropského parlamentu 2024 - složení kandidátních listin,Volby do Evropského parlamentu 2024 - složení kandidátních listin,Volby a občanská angažovanost,kandidáti a kandidátní listiny,nespecifikováno / mix,volební data,OK_LKOD,LKOD,resource#2,{'cs': 'Registr v CSV souboru'},ds_ep2024eprklsloz.csv,,csv,48.0,3.0,,,,0,,,False,2024,2023,False,,,nebyl nalezen obecní klíč ani rozumný ekvivalent,2024-06-07 00:00:00,2024-06-08 00:00:00,volební cyklus / průběžně v době voleb,previews\D_ep2024eprklsloz_Volby_do_Evropskeho_parlamentu_2024_-_slozeni_kandidatnich_l_head.csv,previews\D_ep2024eprklsloz_Volby_do_Evropskeho_parlamentu_2024_-_slozeni_kandidatnich_l_tail.csv,previews\D_ep2024eprklsloz_Volby_do_Evropskeho_parlamentu_2024_-_slozeni_kandidatnich_l_meta.json,https://www.volby.cz/opendata/ep2024/EP2024regPopis.htm,"encoding=utf-8-sig | časové sloupce detekovány z průběžného vzorku přes celý CSV soubor, ne jen z prvních řádků | head/tail zůstaly nefiltrované: nebyl nalezen spolehlivý řádkový časový sloupec",nezname,neurčeno,99,nepodařilo se spolehlivě určit územní úroveň,volbydoevropskehoparlamentuslozenikandidatnichlistin,2024
