dataset_id,rodina_datasetu,verzi_v_rodine,title,hlavni_skupina,detailni_skupina,tagy,relevance_pro_IKZ,uzemni_uroven,zdroj_typ,periodicita_text,provider,modified,start,end,description,keywords_all,page,dataset_iri,spatial,periodicity,dataset_title,relevance_rank,_input_order,category,order
ps2017CZ0312,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okres Český Krumlov a jeho obce,1,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okres Český Krumlov a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,okres,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2017-10-20,2017-10-21,,"volby, výsledky voleb, Poslanecká sněmovna, okres Český Krumlov",https://www.volby.cz/opendata/ps2017/PS2017_XML.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2017_vysledky_za_okres_Cesky_Krumlov_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3302,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okres Český Krumlov a jeho obce,2,448,D,394
ps2017CZ0715,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okres Šumperk a jeho obce,1,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okres Šumperk a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,okres,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2017-10-20,2017-10-21,,"volby, výsledky voleb, Poslanecká sněmovna, okres Šumperk",https://www.volby.cz/opendata/ps2017/PS2017_XML.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2017_vysledky_za_okres_Sumperk_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3809,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okres Šumperk a jeho obce,2,449,D,395
ps2017CZ0635,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okres Žďár nad Sázavou a jeho obce,1,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okres Žďár nad Sázavou a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,okres,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2017-10-20,2017-10-21,,"volby, výsledky voleb, Poslanecká sněmovna, okres Žďár nad Sázavou",https://www.volby.cz/opendata/ps2017/PS2017_XML.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2017_vysledky_za_okres_Zdar_nad_Sazavou_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3714,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okres Žďár nad Sázavou a jeho obce,2,450,D,396
ps2017okrskyXML,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okrsky,1,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okrsky,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,volební okrsek,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2017-10-20,2017-10-21,Obsahuje více souborů,"volby, výsledky voleb, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2017/PS2017_datovaveta.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2017_vysledky_za_okrsky,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za okrsky,2,461,D,397
ps2017zahranici,"Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za zahraničí, kontinenty, státy",1,"Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za zahraničí, kontinenty, státy",Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2017-10-20,2017-10-21,,"volby, výsledky voleb, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2017/PS2017_XML.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2017_vysledky_za_zahranici_kontinenty_staty,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,"Volby do Poslanecké sněmovny Parlamentu ČR 2017 - výsledky za zahraničí, kontinenty, státy",2,314,D,398
ps2017cis,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - číselníky,1,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - číselníky,Volby a občanská angažovanost,volební číselníky a pomocná data,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2017-10-20,2017-10-21,Obsahuje 8 číselníků,"volby, výsledky voleb, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2017/PS2017ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2017_ciselniky,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2017 - číselníky,2,315,D,399
ps2021pst4p,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - okrsková data, počty hlasů pro strany",1,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - okrsková data, počty hlasů pro strany",Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,volební okrsek,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2021-10-10,2021-10-10,Počet hlasů pro strany a přednostní hlasy pro kandidáty,"volby, okrsková data, počet hlasů, přednostní hlasy, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021_datovaveta.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_okrsky_hlasy_strany,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - okrsková data, počty hlasů pro strany",2,462,D,400
ps2021pst4,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - okrsková data, počty voličů a hlasů",1,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - okrsková data, počty voličů a hlasů",Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,volební okrsek,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2021-10-10,2021-10-10,"Počet voličů, odevzdaných obálek, platných hlasů a volené strany","volby, okrsková data, počet voličů, platné hlasy, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021_datovaveta.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_okrsky_volici_hlasy,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - okrsková data, počty voličů a hlasů",2,463,D,401
ps2021psrkl,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - registr kandidátních listin,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - registr kandidátních listin,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-10,2021-10-10,Položka POCMANDCR je naplněna až po volbách,"volby, kandidátních listiny, strany, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_registr_kandidatnich_listin,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - registr kandidátních listin,2,316,D,402
ps2021psrk,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - registr kandidátů,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - registr kandidátů,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-10,2021-10-10,"Položky POCHLASU, POCPROC,MANDAT,SKRUTINIUM,PORADIMAND, PORADINAHRjsou naplněny až po zpracování výsledků voleb","volby, kandidáti, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_registr_kandidatu,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - registr kandidátů,2,317,D,403
ps2021psrzvo,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - registr zvláštních volebních okrsků – zahraničí,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - registr zvláštních volebních okrsků – zahraničí,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,volební okrsek,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2021-10-06,2021-10-06,Registr zvláštních volebních okrsků - zahraničí,"volby, volební okrsky, zahraničí, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_registr_volebnich_okrsku_zahranici,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - registr zvláštních volebních okrsků – zahraničí,2,464,D,404
ps2021psrklsloz,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - složení kandidátních listin,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - složení kandidátních listin,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-10,2021-10-10,Normalizovaný tvar položky SLOZENI a SLOZNEPLAT v registru kandidátních listin – vazba na číselník navrhujících stran,"volby, kandidátních listiny, strany, vazba, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_slozeni_kandidatnich_listin,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - složení kandidátních listin,2,318,D,405
ps2021cvssloz,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - složení volebních stran,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - složení volebních stran,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-06,2021-10-06,Normalizovaný tvar položky SLOZENI v číselníku volebních stran – vazba na číselník navrhujících stran,"volby, číselník, strany, vazba, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_slozeni_volebnich_stran,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - složení volebních stran,2,319,D,406
ps2021cns,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník navrhujících stran,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník navrhujících stran,Volby a občanská angažovanost,volební číselníky a pomocná data,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-06,2021-10-06,"Číselník politických stran a politických hnutí, které navrhly kandidáty","volby, číselník, strany, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_ciselnik_navrhujicich_stran,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník navrhujících stran,2,320,D,407
ps2021cobprez,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník obcí pro prezentaci,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník obcí pro prezentaci,Volby a občanská angažovanost,volební číselníky a pomocná data,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-06,2021-10-06,Číselník obcí pro prezentaci,"volby, číselník, obce, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_ciselnik_obci_prezentace,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník obcí pro prezentaci,2,321,D,408
ps2021coco,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník obcí, městských částí, městských obvodů a volebních okrsků",1,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník obcí, městských částí, městských obvodů a volebních okrsků",Volby a občanská angažovanost,volební číselníky a pomocná data,volby,volitelná / specializovaná,volební okrsek,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-06,2021-10-06,"Upozornění: Volební okrsky jsou shodné pro souběžně konané volby, ale nemusí být stejné pro volby konané v jiných termínech.","volby, číselník, obce, městské části, městské obvody, volební okrsky, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_ciselnik_obci_casti_obvodu_okrsku,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník obcí, městských částí, městských obvodů a volebních okrsků",2,465,D,409
ps2021cnumnuts,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník okresů, krajů a regionů",1,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník okresů, krajů a regionů",Volby a občanská angažovanost,volební číselníky a pomocná data,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-06,2021-10-06,Kódy a názvy území z číselníků ČSÚ (číselníky 97-101),"volby, číselník, okresy, kraje, regiony, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_ciselnik_okresu_kraju_regionu,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,"Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník okresů, krajů a regionů",2,494,D,410
ps2021cpp,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník politické příslušnosti kandidátů,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník politické příslušnosti kandidátů,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-06,2021-10-06,Číselník politické příslušnosti kandidátů,"volby, číselník, strany, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_ciselnik_politicke_prislusnosti,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník politické příslušnosti kandidátů,2,322,D,411
ps2021cvolkr,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník volebních krajů,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník volebních krajů,Volby a občanská angažovanost,volební číselníky a pomocná data,volby,volitelná / specializovaná,kraj,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-06,2021-10-06,"Kódy a názvy krajů, včetně maximálního počtu kandidátů","volby, číselník, volební kraje, počet kandidátů, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_ciselnik_volebnich_kraju,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník volebních krajů,2,276,D,412
ps2021cvs,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník volebních stran,1,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník volebních stran,Volby a občanská angažovanost,volební číselníky a pomocná data,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-09-09,2021-10-06,2021-10-06,"Obsahuje seznam všech volebních stran (politických stran, politických hnutí, jejich koalic nebo jejich sdružení s nezávislými kandidáty), které se vyskytly ve všech volbách od roku 1998. Umožňuje tak časové srovnání mezi různými typy voleb konanými v různých letech.","volby, číselník, strany, Poslanecká sněmovna",https://www.volby.cz/opendata/ps2021/PS2021ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Poslanecke_snemovny_Parlamentu_CR_2021_ciselnik_volebnich_stran,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Poslanecké sněmovny Parlamentu ČR 2021 - číselník volebních stran,2,323,D,413
senataktual,Volby do Senátu Parlamentu ČR - aktuální složení,1,Volby do Senátu Parlamentu ČR - aktuální složení,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-09-26,,,Aktuální složení Senátu Parlamentu ČR podle posledních výsledků voleb,"volby, výsledky voleb, Senát Parlamentu ČR",https://www.volby.cz/opendata/se2016/SENAT_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Senatu_Parlamentu_CR_aktualni_slozeni,https://linked.cuzk.cz/resource/ruian/ST/1,R/P2Y,Volby do Senátu Parlamentu ČR - aktuální složení,2,324,D,414
se2017okrsky,Volby do Senátu Parlamentu ČR 2016 konané dne 27.1. - 28.1.2017 - okrsková data,1,Volby do Senátu Parlamentu ČR 2016 konané dne 27.1. - 28.1.2017 - okrsková data,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,volební okrsek,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2021-10-01,2017-01-27,2017-01-28,Stav po 1. kole  - 28.1.2017,"volby, výsledky voleb, Senát Parlamentu ČR",https://www.volby.cz/opendata/se2017/SENAT_datovaveta.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_Senatu_Parlamentu_CR_2016_konane_dne_27_1_28_1_2017_okrskova_data,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Volby do Senátu Parlamentu ČR 2016 konané dne 27.1. - 28.1.2017 - okrsková data,2,466,D,415
